gen_time_iso,gen_ms,index,target_time_iso,target_ms,horizon_min,profile,mode,q10,q50,q90
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T09:56:30,1763007990000,1,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T09:57:30,1763008050000,2,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T09:58:30,1763008110000,3,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T09:59:30,1763008170000,4,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:00:30,1763008230000,5,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:01:30,1763008290000,6,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:02:30,1763008350000,7,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:03:30,1763008410000,8,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:04:30,1763008470000,9,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:05:30,1763008530000,10,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:06:30,1763008590000,11,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:07:30,1763008650000,12,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:08:30,1763008710000,13,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:09:30,1763008770000,14,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:10:30,1763008830000,15,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:11:30,1763008890000,16,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:12:30,1763008950000,17,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:13:30,1763009010000,18,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:14:30,1763009070000,19,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:15:30,1763009130000,20,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:16:30,1763009190000,21,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:17:30,1763009250000,22,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:18:30,1763009310000,23,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:19:30,1763009370000,24,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:20:30,1763009430000,25,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:21:30,1763009490000,26,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:22:30,1763009550000,27,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:23:30,1763009610000,28,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:24:30,1763009670000,29,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:25:30,1763009730000,30,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
2025-11-13T09:55:30,1763007930000,NIFTY,2025-11-13T10:26:30,1763009790000,31,optimized,retrieval,253.04999999999998,253.04999999999998,253.05017449347326
