gen_time_iso,gen_ms,index,target_time_iso,target_ms,horizon_min,profile,mode,q10,q50,q90
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:58:00,1731043680000,8,,retrieval,104.85740152683212,105.2642127616628,107.3461704547914
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:59:00,1731043740000,9,,retrieval,104.96489330777436,105.63573488908017,106.99495812099066
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:00:00,1731043800000,10,,retrieval,104.86703799382967,105.9005712946262,107.3913732886174
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:01:00,1731043860000,11,,retrieval,104.9044874572083,105.75975764127351,108.67768863281533
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:02:00,1731043920000,12,,retrieval,104.74839945643915,106.25119850289664,109.0945057098938
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:03:00,1731043980000,13,,retrieval,105.04616775722478,105.62635523283413,108.72983341406777
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:04:00,1731044040000,14,,retrieval,105.0932253469503,105.71828217274442,109.36582600973321
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:05:00,1731044100000,15,,retrieval,104.55039110319952,105.9519193792159,109.0925631255483
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:06:00,1731044160000,16,,retrieval,104.43916230408024,105.91730645973864,107.51539785795923
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:07:00,1731044220000,17,,retrieval,103.98738078553482,105.38919539560854,107.3831694008825
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:08:00,1731044280000,18,,retrieval,104.04572363822864,105.62635523283411,110.3296673369781
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:09:00,1731044340000,19,,retrieval,104.17696559223312,105.53742029387453,110.4160303980844
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:10:00,1731044400000,20,,retrieval,104.28753668377355,105.65817821280469,110.03611843850125
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:11:00,1731044460000,21,,retrieval,103.9240931857441,106.01249198830108,110.11340313949323
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:12:00,1731044520000,22,,retrieval,103.961199867803,105.93461291947726,109.84650948873237
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:13:00,1731044580000,23,,retrieval,103.66899423743081,106.11633074673284,108.68524195899874
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:14:00,1731044640000,24,,retrieval,103.94785421597376,105.54668340566703,109.02176857347693
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:15:00,1731044700000,25,,retrieval,103.98003856937567,105.4909360020982,109.20021735656042
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:16:00,1731044760000,26,,retrieval,104.09333656485842,105.43518859852942,108.54096824747023
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:17:00,1731044820000,27,,retrieval,104.32720121934861,105.26794638782295,107.28226205694502
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:18:00,1731044880000,28,,retrieval,104.28824083883548,105.27802672190904,107.84856324344719
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:19:00,1731044940000,29,,retrieval,104.38206331083254,105.28543796682234,108.6928196989515
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:20:00,1731045000000,30,,retrieval,103.45831087468477,106.22882273503392,108.4079507932342
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:51:00,1731043260000,1,,retrieval,104.71390754841181,105.9,108.59249292866437
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:52:00,1731043320000,2,,retrieval,104.53976904045919,106.10767751686353,109.2403512814052
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:53:00,1731043380000,3,,retrieval,104.36824974768837,106.17690335581804,111.06406949738258
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:54:00,1731043440000,4,,retrieval,104.53522293744695,106.01249198830108,110.57720349894517
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:55:00,1731043500000,5,,retrieval,104.35071711125839,106.09037105712491,109.80480002438671
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:56:00,1731043560000,6,,retrieval,104.876735607574,105.2703033683766,109.12070442717017
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:57:00,1731043620000,7,,retrieval,104.77914904907475,105.48186898562602,108.4821237513339
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:58:00,1731043680000,8,,retrieval,104.85740152683212,105.2642127616628,107.3461704547914
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:59:00,1731043740000,9,,retrieval,104.96489330777436,105.63573488908017,106.99495812099066
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:00:00,1731043800000,10,,retrieval,104.86703799382967,105.9005712946262,107.3913732886174
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:01:00,1731043860000,11,,retrieval,104.9044874572083,105.75975764127351,108.67768863281533
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:02:00,1731043920000,12,,retrieval,104.74839945643915,106.25119850289664,109.0945057098938
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:03:00,1731043980000,13,,retrieval,105.04616775722478,105.62635523283413,108.72983341406777
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:04:00,1731044040000,14,,retrieval,105.0932253469503,105.71828217274442,109.36582600973321
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:05:00,1731044100000,15,,retrieval,104.55039110319952,105.9519193792159,109.0925631255483
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:06:00,1731044160000,16,,retrieval,104.43916230408024,105.91730645973864,107.51539785795923
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:07:00,1731044220000,17,,retrieval,103.98738078553482,105.38919539560854,107.3831694008825
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:08:00,1731044280000,18,,retrieval,104.04572363822864,105.62635523283411,110.3296673369781
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:09:00,1731044340000,19,,retrieval,104.17696559223312,105.53742029387453,110.4160303980844
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:10:00,1731044400000,20,,retrieval,104.28753668377355,105.65817821280469,110.03611843850125
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:11:00,1731044460000,21,,retrieval,103.9240931857441,106.01249198830108,110.11340313949323
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:12:00,1731044520000,22,,retrieval,103.961199867803,105.93461291947726,109.84650948873237
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:13:00,1731044580000,23,,retrieval,103.66899423743081,106.11633074673284,108.68524195899874
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:14:00,1731044640000,24,,retrieval,103.94785421597376,105.54668340566703,109.02176857347693
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:15:00,1731044700000,25,,retrieval,103.98003856937567,105.4909360020982,109.20021735656042
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:16:00,1731044760000,26,,retrieval,104.09333656485842,105.43518859852942,108.54096824747023
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:17:00,1731044820000,27,,retrieval,104.32720121934861,105.26794638782295,107.28226205694502
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:18:00,1731044880000,28,,retrieval,104.28824083883548,105.27802672190904,107.84856324344719
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:19:00,1731044940000,29,,retrieval,104.38206331083254,105.28543796682234,108.6928196989515
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:20:00,1731045000000,30,,retrieval,103.45831087468477,106.22882273503392,108.4079507932342
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:51:00,1731043260000,1,,retrieval,104.71390754841181,105.9,108.59249292866437
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:52:00,1731043320000,2,,retrieval,104.53976904045919,106.10767751686353,109.2403512814052
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:53:00,1731043380000,3,,retrieval,104.36824974768837,106.17690335581804,111.06406949738258
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:54:00,1731043440000,4,,retrieval,104.53522293744695,106.01249198830108,110.57720349894517
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:55:00,1731043500000,5,,retrieval,104.35071711125839,106.09037105712491,109.80480002438671
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:56:00,1731043560000,6,,retrieval,104.876735607574,105.2703033683766,109.12070442717017
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:57:00,1731043620000,7,,retrieval,104.77914904907475,105.48186898562602,108.4821237513339
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:58:00,1731043680000,8,,retrieval,104.85740152683212,105.2642127616628,107.3461704547914
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:59:00,1731043740000,9,,retrieval,104.96489330777436,105.63573488908017,106.99495812099066
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:00:00,1731043800000,10,,retrieval,104.86703799382967,105.9005712946262,107.3913732886174
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:01:00,1731043860000,11,,retrieval,104.9044874572083,105.75975764127351,108.67768863281533
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:02:00,1731043920000,12,,retrieval,104.74839945643915,106.25119850289664,109.0945057098938
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:03:00,1731043980000,13,,retrieval,105.04616775722478,105.62635523283413,108.72983341406777
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:04:00,1731044040000,14,,retrieval,105.0932253469503,105.71828217274442,109.36582600973321
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:05:00,1731044100000,15,,retrieval,104.55039110319952,105.9519193792159,109.0925631255483
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:06:00,1731044160000,16,,retrieval,104.43916230408024,105.91730645973864,107.51539785795923
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:07:00,1731044220000,17,,retrieval,103.98738078553482,105.38919539560854,107.3831694008825
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:08:00,1731044280000,18,,retrieval,104.04572363822864,105.62635523283411,110.3296673369781
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:09:00,1731044340000,19,,retrieval,104.17696559223312,105.53742029387453,110.4160303980844
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:10:00,1731044400000,20,,retrieval,104.28753668377355,105.65817821280469,110.03611843850125
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:11:00,1731044460000,21,,retrieval,103.9240931857441,106.01249198830108,110.11340313949323
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:12:00,1731044520000,22,,retrieval,103.961199867803,105.93461291947726,109.84650948873237
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:13:00,1731044580000,23,,retrieval,103.66899423743081,106.11633074673284,108.68524195899874
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:14:00,1731044640000,24,,retrieval,103.94785421597376,105.54668340566703,109.02176857347693
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:15:00,1731044700000,25,,retrieval,103.98003856937567,105.4909360020982,109.20021735656042
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:16:00,1731044760000,26,,retrieval,104.09333656485842,105.43518859852942,108.54096824747023
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:17:00,1731044820000,27,,retrieval,104.32720121934861,105.26794638782295,107.28226205694502
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:18:00,1731044880000,28,,retrieval,104.28824083883548,105.27802672190904,107.84856324344719
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:19:00,1731044940000,29,,retrieval,104.38206331083254,105.28543796682234,108.6928196989515
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:20:00,1731045000000,30,,retrieval,103.45831087468477,106.22882273503392,108.4079507932342
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:51:00,1731043260000,1,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:52:00,1731043320000,2,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:53:00,1731043380000,3,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:54:00,1731043440000,4,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:55:00,1731043500000,5,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:56:00,1731043560000,6,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:57:00,1731043620000,7,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:58:00,1731043680000,8,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:59:00,1731043740000,9,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:00:00,1731043800000,10,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:01:00,1731043860000,11,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:02:00,1731043920000,12,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:03:00,1731043980000,13,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:04:00,1731044040000,14,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:05:00,1731044100000,15,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:06:00,1731044160000,16,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:07:00,1731044220000,17,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:08:00,1731044280000,18,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:09:00,1731044340000,19,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:10:00,1731044400000,20,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:11:00,1731044460000,21,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:12:00,1731044520000,22,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:13:00,1731044580000,23,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:14:00,1731044640000,24,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:15:00,1731044700000,25,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:16:00,1731044760000,26,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:17:00,1731044820000,27,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:18:00,1731044880000,28,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:19:00,1731044940000,29,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:20:00,1731045000000,30,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:51:00,1731043260000,1,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:52:00,1731043320000,2,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:53:00,1731043380000,3,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:54:00,1731043440000,4,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:55:00,1731043500000,5,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:56:00,1731043560000,6,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:57:00,1731043620000,7,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:58:00,1731043680000,8,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:59:00,1731043740000,9,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:00:00,1731043800000,10,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:01:00,1731043860000,11,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:02:00,1731043920000,12,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:03:00,1731043980000,13,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:04:00,1731044040000,14,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:05:00,1731044100000,15,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:06:00,1731044160000,16,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:07:00,1731044220000,17,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:08:00,1731044280000,18,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:09:00,1731044340000,19,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:10:00,1731044400000,20,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:11:00,1731044460000,21,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:12:00,1731044520000,22,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:13:00,1731044580000,23,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:14:00,1731044640000,24,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:15:00,1731044700000,25,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:16:00,1731044760000,26,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:17:00,1731044820000,27,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:18:00,1731044880000,28,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:19:00,1731044940000,29,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:20:00,1731045000000,30,base,stub,100.0,100.0,100.0
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:51:00,1731043260000,1,,retrieval,104.71390754841181,105.9,108.59249292866437
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:52:00,1731043320000,2,,retrieval,104.53976904045919,106.10767751686353,109.2403512814052
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:53:00,1731043380000,3,,retrieval,104.36824974768837,106.17690335581804,111.06406949738258
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:54:00,1731043440000,4,,retrieval,104.53522293744695,106.01249198830108,110.57720349894517
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:55:00,1731043500000,5,,retrieval,104.35071711125839,106.09037105712491,109.80480002438671
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:56:00,1731043560000,6,,retrieval,104.876735607574,105.2703033683766,109.12070442717017
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:57:00,1731043620000,7,,retrieval,104.77914904907475,105.48186898562602,108.4821237513339
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:58:00,1731043680000,8,,retrieval,104.85740152683212,105.2642127616628,107.3461704547914
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T10:59:00,1731043740000,9,,retrieval,104.96489330777436,105.63573488908017,106.99495812099066
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:00:00,1731043800000,10,,retrieval,104.86703799382967,105.9005712946262,107.3913732886174
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:01:00,1731043860000,11,,retrieval,104.9044874572083,105.75975764127351,108.67768863281533
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:02:00,1731043920000,12,,retrieval,104.74839945643915,106.25119850289664,109.0945057098938
2024-11-08T10:50:00,1731043200000,NIFTY,2024-11-08T11:03:00,1731043980000,13,,retrieval,105.04616775722478,105.62635523283413,108.72983341406777
