horizon,window,k,mode,scale,distance_metric,weight_mode,recent_gamma,regime_tolerance,regime_penalty,ann_use,ann_space,ann_max_candidates,n,coverage_avg,band_width_avg,mae_avg,bias_avg,samples_avg,ann_total_windows_avg,ann_shortlisted_avg,latency_ms_avg,baseline_latency_ms_avg,ann_speedup_avg,ann_q50_mad_avg,ann_build_ms_avg,ann_index_mem_bytes_avg,ann_prune_ratio_avg,ann_effectiveness_avg
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,9.716324831959772,9.716324831959772,21.0,23.0,10.0,373.0,3.0,0.00804289544235925,0.5745052801771988,370.0,11040.0,0.43478260869565216,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,4.597530538351494,-4.23471115680333,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,2.9459188025407888,1.1305209928573072,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,5.401854161293236,5.401854161293236,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,3.2702248119008615,1.6774836018382524,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,nan,nan,0.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,86.7354070864029,-86.7354070864029,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,nan,nan,0.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,5.1331407804234495,3.538441707399033,60.0,0.0,24.0,3.0,2.0,0.6666666666666666,0.0,0.0,11040.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,5.906872079250274,0.8728763507591386,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,1.843525770920734,-1.843525770920734,32.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,1.2338504024735955,-0.9406813772499223,57.0,23.0,10.0,3.0,2.0,0.6666666666666666,0.7339962069563829,1.0,10304.0,0.43478260869565216,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,4.780288331231754,4.241112464794367,38.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,6.9544568931943,6.9544568931943,60.0,0.0,24.0,3.0,3.0,1.0,0.0,0.0,11040.0,0.0,0.0
60,120,15,retrieval,1.0,l2,none,0.9,nan,1.25,1,cosine,10,1,nan,nan,2.8941221240059893,0.6399729400231455,60.0,0.0,24.0,2.0,2.0,1.0,0.0,0.0,11040.0,0.0,0.0
