gen_time_iso,gen_ms,index,mode,alpha,prior_days,k_used,window_used,target_time_iso,target_ms,horizon_min,q50
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:09:00,1762922340000,46,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:10:00,1762922400000,47,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:11:00,1762922460000,48,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:12:00,1762922520000,49,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:13:00,1762922580000,50,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:14:00,1762922640000,51,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:15:00,1762922700000,52,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:16:00,1762922760000,53,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:17:00,1762922820000,54,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:18:00,1762922880000,55,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:19:00,1762922940000,56,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:20:00,1762923000000,57,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:21:00,1762923060000,58,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:22:00,1762923120000,59,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:23:00,1762923180000,60,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:24:00,1762919640000,1,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:25:00,1762919700000,2,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:26:00,1762919760000,3,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:27:00,1762919820000,4,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:28:00,1762919880000,5,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:29:00,1762919940000,6,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:30:00,1762920000000,7,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:31:00,1762920060000,8,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:32:00,1762920120000,9,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:33:00,1762920180000,10,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:34:00,1762920240000,11,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:35:00,1762920300000,12,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:36:00,1762920360000,13,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:37:00,1762920420000,14,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:38:00,1762920480000,15,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:39:00,1762920540000,16,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:40:00,1762920600000,17,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:41:00,1762920660000,18,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:42:00,1762920720000,19,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:43:00,1762920780000,20,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:44:00,1762920840000,21,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:45:00,1762920900000,22,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:46:00,1762920960000,23,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:47:00,1762921020000,24,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:48:00,1762921080000,25,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:49:00,1762921140000,26,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:50:00,1762921200000,27,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:51:00,1762921260000,28,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:52:00,1762921320000,29,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:53:00,1762921380000,30,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:54:00,1762921440000,31,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:55:00,1762921500000,32,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:56:00,1762921560000,33,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:57:00,1762921620000,34,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:58:00,1762921680000,35,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T09:59:00,1762921740000,36,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:00:00,1762921800000,37,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:01:00,1762921860000,38,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:02:00,1762921920000,39,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:03:00,1762921980000,40,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:04:00,1762922040000,41,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:05:00,1762922100000,42,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:06:00,1762922160000,43,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:07:00,1762922220000,44,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:08:00,1762922280000,45,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:09:00,1762922340000,46,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:10:00,1762922400000,47,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:11:00,1762922460000,48,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:12:00,1762922520000,49,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:13:00,1762922580000,50,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:14:00,1762922640000,51,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:15:00,1762922700000,52,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:16:00,1762922760000,53,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:17:00,1762922820000,54,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:18:00,1762922880000,55,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:19:00,1762922940000,56,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:20:00,1762923000000,57,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:21:00,1762923060000,58,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:22:00,1762923120000,59,494.5
2025-11-12T09:23:00,1762919580000,SENSEX,retrieval,,,15,120,2025-11-12T10:23:00,1762923180000,60,494.5
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:27:30,1762919850000,1,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:28:30,1762919910000,2,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:29:30,1762919970000,3,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:30:30,1762920030000,4,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:31:30,1762920090000,5,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:32:30,1762920150000,6,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:33:30,1762920210000,7,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:34:30,1762920270000,8,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:35:30,1762920330000,9,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:36:30,1762920390000,10,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:37:30,1762920450000,11,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:38:30,1762920510000,12,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:39:30,1762920570000,13,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:40:30,1762920630000,14,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:41:30,1762920690000,15,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:42:30,1762920750000,16,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:43:30,1762920810000,17,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:44:30,1762920870000,18,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:45:30,1762920930000,19,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:46:30,1762920990000,20,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:47:30,1762921050000,21,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:48:30,1762921110000,22,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:49:30,1762921170000,23,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:50:30,1762921230000,24,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:51:30,1762921290000,25,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:52:30,1762921350000,26,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:53:30,1762921410000,27,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:54:30,1762921470000,28,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:55:30,1762921530000,29,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:56:30,1762921590000,30,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:57:30,1762921650000,31,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:58:30,1762921710000,32,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T09:59:30,1762921770000,33,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T10:00:30,1762921830000,34,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T10:01:30,1762921890000,35,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T10:02:30,1762921950000,36,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T10:03:30,1762922010000,37,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T10:04:30,1762922070000,38,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T10:05:30,1762922130000,39,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T10:06:30,1762922190000,40,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T10:07:30,1762922250000,41,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T10:08:30,1762922310000,42,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T10:09:30,1762922370000,43,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T10:10:30,1762922430000,44,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T10:11:30,1762922490000,45,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T10:12:30,1762922550000,46,501.75
2025-11-12T09:26:30,1762919790000,SENSEX,retrieval,,,15,120,2025-11-12T10:13:30,1762922610000,47,501.75
